depto,munic,sex,urban_rural,cause,year_departure,age_group_emigration,emigrants,depto_name,dept_geo_code
5,501,male,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a alimentos,2019,25-29,93.12455299999999,Cortés,HNCR
5,501,male,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a alimentos,2022,40-44,228.5196732,Cortés,HNCR
5,501,male,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo; Es víctima de violencia,2018,20-24,228.5196732,Cortés,HNCR
5,501,male,urban,Bajos ingresos; Desempleo; Falta de acceso a alimentos,2022,15-19,228.5196732,Cortés,HNCR
5,501,male,urban,Bajos ingresos; Desempleo; Por inseguridad en la comunidad,2021,30-34,228.5196732,Cortés,HNCR
5,501,male,urban,Bajos ingresos; Desempleo; Por inseguridad en la comunidad; Sufre amenazas o extorsión,2020,30-34,228.5196732,Cortés,HNCR
5,501,male,urban,Bajos ingresos; Desempleo; Es víctima de violencia,2004,15-19,79.81876799999999,Cortés,HNCR
5,501,male,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2008,15-19,16.476302800000003,Cortés,HNCR
5,501,male,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2019,20-24,42.761089999999996,Cortés,HNCR
5,501,male,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2021,30-34,16.476302800000003,Cortés,HNCR
5,501,male,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2022,25-29,93.12455299999999,Cortés,HNCR
5,501,male,urban,Desempleo,1988,20-24,274.22360784,Cortés,HNCR
5,501,male,urban,Desempleo,2003,20-24,16.476302800000003,Cortés,HNCR
5,501,male,urban,Desempleo,2007,15-19,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2007,25-29,274.22360784,Cortés,HNCR
5,501,male,urban,Desempleo,2013,15-19,79.81876799999999,Cortés,HNCR
5,501,male,urban,Desempleo,2014,20-24,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2014,25-29,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2015,15-19,79.81876799999999,Cortés,HNCR
5,501,male,urban,Desempleo,2016,15-19,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2016,20-24,600.9997493999999,Cortés,HNCR
5,501,male,urban,Desempleo,2017,20-24,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2018,20-24,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2019,10-14,79.81876799999999,Cortés,HNCR
5,501,male,urban,Desempleo,2020,25-29,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2020,30-34,42.761089999999996,Cortés,HNCR
5,501,male,urban,Desempleo,2020,35-39,42.761089999999996,Cortés,HNCR
5,501,male,urban,Desempleo,2021,15-19,354.04237584,Cortés,HNCR
5,501,male,urban,Desempleo,2021,20-24,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2021,25-29,342.77950979999997,Cortés,HNCR
5,501,male,urban,Desempleo,2022,15-19,42.761089999999996,Cortés,HNCR
5,501,male,urban,Desempleo,2022,25-29,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo,2022,30-34,79.81876799999999,Cortés,HNCR
5,501,male,urban,Desempleo,2023,20-24,342.77950979999997,Cortés,HNCR
5,501,male,urban,Desempleo; En búsqueda de un nuevo empleo,2000,0-4,342.77950979999997,Cortés,HNCR
5,501,male,urban,Desempleo; En búsqueda de un nuevo empleo,2015,20-24,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo; En búsqueda de un nuevo empleo,2019,25-29,93.12455299999999,Cortés,HNCR
5,501,male,urban,Desempleo; En búsqueda de un nuevo empleo,2020,25-29,93.12455299999999,Cortés,HNCR
5,501,male,urban,Desempleo; En búsqueda de un nuevo empleo,2022,40-44,685.5590195999999,Cortés,HNCR
5,501,male,urban,Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a educación; Falta de acceso a servicios de salud; Falta de acceso a servicios básicos,2021,45-49,15.559301600000001,Cortés,HNCR
5,501,male,urban,Desempleo; Falta de acceso a alimentos; Por inseguridad en la comunidad,2019,0-4,228.5196732,Cortés,HNCR
5,501,male,urban,Desempleo; Desastres naturales,2020,15-19,56.2841136,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,1986,10-14,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,1990,20-24,274.22360784,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,1992,25-29,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,1995,35-39,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,1997,25-29,591.9311469999999,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2001,30-34,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2002,30-34,274.22360784,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2005,15-19,457.0393464,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2006,15-19,119.728152,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2010,20-24,342.77950979999997,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2016,15-19,42.761089999999996,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2016,45-49,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2018,20-24,271.2807632,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2019,15-19,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2019,20-24,571.299183,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2019,40-44,42.761089999999996,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2020,10-14,79.81876799999999,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2020,25-29,79.81876799999999,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2020,55-59,685.5590195999999,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2021,25-29,457.0393464,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2021,45-49,274.22360784,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2022,20-24,79.81876799999999,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2022,25-29,95.78252159999998,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2022,30-34,228.5196732,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo,2022,35-39,79.81876799999999,Cortés,HNCR
5,501,male,urban,En búsqueda de un nuevo empleo; Falta de acceso a educación,2022,15-19,591.9311469999999,Cortés,HNCR
5,501,male,urban,Por inseguridad en la comunidad,2013,25-29,228.5196732,Cortés,HNCR
5,501,male,urban,Por inseguridad en la comunidad,2021,0-4,228.5196732,Cortés,HNCR
5,501,male,urban,Por inseguridad en la comunidad; Es víctima de violencia,2023,35-39,79.81876799999999,Cortés,HNCR
5,501,male,urban,Por inseguridad en la comunidad; Sufre amenazas o extorsión,2022,20-24,42.761089999999996,Cortés,HNCR
5,501,male,urban,Por inseguridad en la comunidad; Desastres naturales,2017,15-19,457.0393464,Cortés,HNCR
5,501,male,urban,Otro,2015,25-29,457.0393464,Cortés,HNCR
5,501,male,urban,Otro,2020,20-24,42.761089999999996,Cortés,HNCR
5,501,male,urban,Otro,2022,15-19,914.0786928,Cortés,HNCR
5,502,female,rural,Reunificación familiar; Desempleo,2002,25-29,79.81876799999999,Cortés,HNCR
5,502,female,rural,Bajos ingresos,2020,25-29,79.81876799999999,Cortés,HNCR
5,502,female,rural,Bajos ingresos,2022,65-69,79.81876799999999,Cortés,HNCR
5,502,female,rural,Bajos ingresos; Falta de acceso a alimentos,2015,25-29,79.81876799999999,Cortés,HNCR
5,502,female,rural,Desempleo,2013,30-34,79.81876799999999,Cortés,HNCR
5,502,female,rural,Desempleo,2021,25-29,79.81876799999999,Cortés,HNCR
5,502,female,rural,Desempleo,2022,20-24,159.63753599999998,Cortés,HNCR
5,502,female,rural,En búsqueda de un nuevo empleo,2019,40-44,79.81876799999999,Cortés,HNCR
5,502,female,rural,En búsqueda de un nuevo empleo; Es víctima de violencia,2017,30-34,95.78252159999998,Cortés,HNCR
5,502,female,rural,Por inseguridad en la comunidad; Es víctima de violencia; Sufre amenazas o extorsión,2008,15-19,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2010,40-44,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2017,25-29,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2018,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2019,30-34,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2021,15-19,95.78252159999998,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2021,20-24,159.63753599999998,Cortés,HNCR
5,502,female,urban,Reunificación familiar,2022,15-19,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar; Desempleo,2019,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,Reunificación familiar; Desempleo; En búsqueda de un nuevo empleo,2000,15-19,119.728152,Cortés,HNCR
5,502,female,urban,Reunificación familiar; En búsqueda de un nuevo empleo,2020,45-49,79.81876799999999,Cortés,HNCR
5,502,female,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2018,35-39,79.81876799999999,Cortés,HNCR
5,502,female,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a servicios de salud; Falta de acceso a servicios básicos,2019,20-24,119.728152,Cortés,HNCR
5,502,female,urban,Bajos ingresos; Desempleo; Por inseguridad en la comunidad,2004,30-34,79.81876799999999,Cortés,HNCR
5,502,female,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2021,25-29,79.81876799999999,Cortés,HNCR
5,502,female,urban,Desempleo,2010,30-34,79.81876799999999,Cortés,HNCR
5,502,female,urban,Desempleo,2022,35-39,79.81876799999999,Cortés,HNCR
5,502,female,urban,Desempleo; En búsqueda de un nuevo empleo; Desastres naturales,2019,15-19,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2006,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2017,30-34,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2018,10-14,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2018,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2018,40-44,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2019,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2020,45-49,79.81876799999999,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2022,40-44,159.63753599999998,Cortés,HNCR
5,502,female,urban,En búsqueda de un nuevo empleo,2023,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,Por matrimonio o unión,2016,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,Por inseguridad en la comunidad; Sufre amenazas o extorsión,2019,20-24,79.81876799999999,Cortés,HNCR
5,502,female,urban,Sufre amenazas o extorsión,2023,25-29,79.81876799999999,Cortés,HNCR
5,502,male,rural,Reunificación familiar,2015,25-29,79.81876799999999,Cortés,HNCR
5,502,male,rural,Reunificación familiar; Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2019,20-24,79.81876799999999,Cortés,HNCR
5,502,male,rural,Reunificación familiar; Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2021,20-24,79.81876799999999,Cortés,HNCR
5,502,male,rural,Reunificación familiar; En búsqueda de un nuevo empleo,2021,20-24,79.81876799999999,Cortés,HNCR
5,502,male,rural,Bajos ingresos; Desempleo,2009,35-39,16.476302800000003,Cortés,HNCR
5,502,male,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2011,20-24,79.81876799999999,Cortés,HNCR
5,502,male,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2015,15-19,16.476302800000003,Cortés,HNCR
5,502,male,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2021,25-29,79.81876799999999,Cortés,HNCR
5,502,male,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2023,45-49,16.476302800000003,Cortés,HNCR
5,502,male,rural,Desempleo,2018,35-39,79.81876799999999,Cortés,HNCR
5,502,male,rural,Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a servicios de salud,2012,30-34,79.81876799999999,Cortés,HNCR
5,502,male,rural,Desempleo; Falta de acceso a servicios de salud; Falta de acceso a servicios básicos; Desastres naturales,2020,40-44,79.81876799999999,Cortés,HNCR
5,502,male,rural,Desempleo; Falta de acceso a alimentos; Desastres naturales,2010,20-24,79.81876799999999,Cortés,HNCR
5,502,male,rural,En búsqueda de un nuevo empleo,1990,30-34,16.476302800000003,Cortés,HNCR
5,502,male,rural,En búsqueda de un nuevo empleo,2012,20-24,79.81876799999999,Cortés,HNCR
5,502,male,rural,En búsqueda de un nuevo empleo,2017,15-19,79.81876799999999,Cortés,HNCR
5,502,male,rural,En búsqueda de un nuevo empleo,2021,30-34,79.81876799999999,Cortés,HNCR
5,502,male,rural,Es víctima de violencia,2014,25-29,95.78252159999998,Cortés,HNCR
5,502,male,urban,Reunificación familiar; Bajos ingresos; Desempleo,2020,20-24,42.761089999999996,Cortés,HNCR
5,502,male,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2018,40-44,79.81876799999999,Cortés,HNCR
5,502,male,urban,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2022,20-24,79.81876799999999,Cortés,HNCR
5,502,male,urban,Bajos ingresos; Desempleo; Falta de acceso a alimentos; Por inseguridad en la comunidad,2020,25-29,79.81876799999999,Cortés,HNCR
5,502,male,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2021,10-14,591.9311469999999,Cortés,HNCR
5,502,male,urban,Bajos ingresos; En búsqueda de un nuevo empleo; Falta de acceso a alimentos; Desastres naturales,1982,10-14,119.728152,Cortés,HNCR
5,502,male,urban,Desempleo,2005,25-29,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo,2021,25-29,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo,2021,45-49,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo,2022,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo,2022,20-24,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo,2022,25-29,15.559301600000001,Cortés,HNCR
5,502,male,urban,Desempleo,2022,35-39,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo; En búsqueda de un nuevo empleo,1991,20-24,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo; En búsqueda de un nuevo empleo,2020,20-24,119.728152,Cortés,HNCR
5,502,male,urban,Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a alimentos,2023,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo; En búsqueda de un nuevo empleo; Por inseguridad en la comunidad; Es víctima de violencia; Sufre amenazas o extorsión,2022,20-24,79.81876799999999,Cortés,HNCR
5,502,male,urban,Desempleo; En búsqueda de un nuevo empleo; Desastres naturales,2021,40-44,119.728152,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,1996,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2000,15-19,16.476302800000003,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2010,20-24,79.81876799999999,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2017,5-9,79.81876799999999,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2021,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2021,20-24,79.81876799999999,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2022,45-49,79.81876799999999,Cortés,HNCR
5,502,male,urban,En búsqueda de un nuevo empleo,2023,30-34,79.81876799999999,Cortés,HNCR
5,502,male,urban,Violencia familiar,2001,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,Por inseguridad en la comunidad,2000,35-39,79.81876799999999,Cortés,HNCR
5,502,male,urban,Por inseguridad en la comunidad,2017,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,Por inseguridad en la comunidad,2020,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,Es víctima de violencia,2019,50-54,79.81876799999999,Cortés,HNCR
5,502,male,urban,Sufre amenazas o extorsión,2013,15-19,79.81876799999999,Cortés,HNCR
5,502,male,urban,Otro,2020,0-4,95.78252159999998,Cortés,HNCR
5,503,female,rural,Reunificación familiar,2008,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Reunificación familiar,2013,60-64,16.476302800000003,Cortés,HNCR
5,503,female,rural,Reunificación familiar,2015,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Reunificación familiar,2019,40-44,16.476302800000003,Cortés,HNCR
5,503,female,rural,Reunificación familiar; Bajos ingresos,2014,30-34,16.476302800000003,Cortés,HNCR
5,503,female,rural,Reunificación familiar; Bajos ingresos,2018,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Reunificación familiar; Bajos ingresos; Desempleo,2019,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos,1996,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos,2014,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos,2015,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos,2020,30-34,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos,2022,10-14,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo,2000,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo,2006,45-49,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo,2014,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo,2019,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo,2019,35-39,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo,2021,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,1986,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,1994,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,1999,40-44,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2003,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2006,25-29,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2015,40-44,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2018,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2018,25-29,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2018,30-34,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo,2021,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo; Falta de acceso a alimentos; Por inseguridad en la comunidad,2013,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; Desempleo; En búsqueda de un nuevo empleo; Por inseguridad en la comunidad; Sufre amenazas o extorsión,1988,30-34,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; En búsqueda de un nuevo empleo,1984,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; En búsqueda de un nuevo empleo,1992,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; En búsqueda de un nuevo empleo,2008,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; En búsqueda de un nuevo empleo,2014,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; En búsqueda de un nuevo empleo,2014,25-29,16.476302800000003,Cortés,HNCR
5,503,female,rural,Bajos ingresos; En búsqueda de un nuevo empleo,2023,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Desempleo,2014,30-34,16.476302800000003,Cortés,HNCR
5,503,female,rural,Desempleo,2021,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Desempleo; En búsqueda de un nuevo empleo,2023,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Desempleo; Por inseguridad en la comunidad,2020,50-54,16.476302800000003,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo,1996,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo,2014,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo,2019,30-34,16.476302800000003,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo,2019,35-39,19.22235326666667,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo,2022,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo,2023,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,En búsqueda de un nuevo empleo; Por inseguridad en la comunidad; Es víctima de violencia,2021,20-24,16.476302800000003,Cortés,HNCR
5,503,female,rural,Violencia familiar,2013,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Por matrimonio o unión,2002,15-19,16.476302800000003,Cortés,HNCR
5,503,female,rural,Por matrimonio o unión,2018,25-29,274.22360784,Cortés,HNCR
5,503,female,rural,Por inseguridad en la comunidad; Sufre amenazas o extorsión,2015,50-54,16.476302800000003,Cortés,HNCR
5,503,female,urban,Reunificación familiar,1997,20-24,56.2841136,Cortés,HNCR
5,503,female,urban,Reunificación familiar,2005,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Reunificación familiar; Bajos ingresos,1984,35-39,16.476302800000003,Cortés,HNCR
5,503,female,urban,Reunificación familiar; Bajos ingresos,2016,30-34,16.476302800000003,Cortés,HNCR
5,503,female,urban,Reunificación familiar; Bajos ingresos,2020,30-34,16.476302800000003,Cortés,HNCR
5,503,female,urban,Reunificación familiar; Bajos ingresos,2021,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Reunificación familiar; Desempleo,2018,15-19,32.952605600000005,Cortés,HNCR
5,503,female,urban,Bajos ingresos,1997,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2005,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2011,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2011,30-34,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2012,15-19,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2012,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2015,15-19,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2018,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2019,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2021,15-19,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos,2021,45-49,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos; Desempleo,2005,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos; Desempleo,2020,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2014,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2017,50-54,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2018,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Bajos ingresos; En búsqueda de un nuevo empleo,2018,30-34,16.476302800000003,Cortés,HNCR
5,503,female,urban,Desempleo,2011,15-19,16.476302800000003,Cortés,HNCR
5,503,female,urban,Desempleo,2013,30-34,16.476302800000003,Cortés,HNCR
5,503,female,urban,En búsqueda de un nuevo empleo,2015,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,En búsqueda de un nuevo empleo,2016,15-19,16.476302800000003,Cortés,HNCR
5,503,female,urban,En búsqueda de un nuevo empleo,2019,20-24,16.476302800000003,Cortés,HNCR
5,503,female,urban,En búsqueda de un nuevo empleo,2019,25-29,84.01723912,Cortés,HNCR
5,503,female,urban,En búsqueda de un nuevo empleo,2022,25-29,16.476302800000003,Cortés,HNCR
5,503,female,urban,Violencia familiar,2008,15-19,16.476302800000003,Cortés,HNCR
5,503,male,rural,Reunificación familiar,2020,15-19,16.476302800000003,Cortés,HNCR
5,503,male,rural,Reunificación familiar,2022,15-19,16.476302800000003,Cortés,HNCR
5,503,male,rural,Reunificación familiar; Bajos ingresos,2016,15-19,23.06682392,Cortés,HNCR
5,503,male,rural,Reunificación familiar; Bajos ingresos,2016,20-24,23.06682392,Cortés,HNCR
5,503,male,rural,Reunificación familiar; Bajos ingresos,2021,15-19,19.22235326666667,Cortés,HNCR
5,503,male,rural,Reunificación familiar; Bajos ingresos; Desempleo,2022,20-24,16.476302800000003,Cortés,HNCR
5,503,male,rural,Reunificación familiar; Bajos ingresos; Desempleo,2022,40-44,16.476302800000003,Cortés,HNCR
5,503,male,rural,Reunificación familiar; Desempleo; En búsqueda de un nuevo empleo,2022,30-34,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,1995,40-44,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2006,20-24,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2009,35-39,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2012,50-54,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2014,10-14,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2016,30-34,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2017,20-24,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2018,30-34,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2019,25-29,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2019,35-39,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2020,20-24,19.22235326666667,Cortés,HNCR
5,503,male,rural,Bajos ingresos,2022,20-24,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos; Desempleo,2002,50-54,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos; Desempleo,2003,35-39,16.476302800000003,Cortés,HNCR
5,503,male,rural,Bajos ingresos; Desempleo,2006,35-39,16.476302800000003,Cortés,HNCR
